id,start_academic_year,provider_name,provider_code,provider_ukprn,partner_name,partner_reference,partner_type,school_name,school_urn,subject_name
6a5f8242-b3c9-4d18-bda0-1e13cc0af644,2025,University of Worcester,W80,10007139,,,,Alcester Grammar School,136622,Business studies
1ad1fcab-badf-43bb-aaf1-ec5452ea6f48,2025,The Cambridge Partnership,C03,10053421,,,,Alconbury CofE Primary School,110809,Primary
0f10d973-3920-4a21-8461-ee6095ea3857,2025,University College London,U80,10007784,,,,Aldborough Primary School,136934,Primary
f611b6b9-8c9b-43c8-8b3b-f635f0a448fe,2025,University of Buckingham,2Z3,10007787,,,,Aldenham School,117602,Physical education
b4c586b7-6ceb-4c84-a142-254a45986535,2025,"NIoT: National Institute of Teaching, founded by the School-Led Development Trust",2N2,10090839,Outwood Grange Academy,135961,school,Alder Brook Primary Partnership Centre,150193,Primary
54e2c0a0-170c-45ab-acdf-be7979621793,2025,University College London,U80,10007784,,,,Alderbrook Primary School,100995,Primary
79222c42-c8eb-4cf2-8b79-7fe975416740,2025,Bishop Challoner Training School,1K2,10000722,,,,Alderbrook School,136994,Design and technology
63b83a12-f994-4e44-94db-385e5569e634,2025,Newman University,N36,10007832,,,,Alderbrook School,136994,Mathematics
5bfecae3-8785-4329-b5be-8ad0c8fe2fab,2025,The University Of Birmingham,B32,10006840,,,,Alderbrook School,136994,Geography
400f76f6-e920-46f3-a8c3-60fdcb3685c0,2025,University of Wolverhampton,W75,10007166,,,,Alderbrook School,136994,Computing
c08f0040-941f-4226-8659-5892efe05210,2025,Best Practice Network,6B1,10019464,,,,Aldercar High School,149364,Chemistry
fc3fdec4-b29d-432e-892a-02577e81bbdd,2025,Best Practice Network,6B1,10019464,,,,Aldercar High School,149364,Mathematics
8444b469-740f-4235-afc2-5dc8ef47503f,2025,University of Buckingham,2Z3,10007787,,,,Aldercar High School,149364,History
d742762e-f92d-43ed-a6ca-c931d5095e9c,2025,University of Nottingham,N84,10007154,,,,Aldercar High School,149364,Chemistry
097fceee-b242-4e05-b074-53f74fe8ef25,2025,Manchester Nexus SCITT,2EU,10058966,The Blue Coat CofE School,137133,school,Alder Community High School,134283,Computing
90954488-3f41-410f-a35c-3f461acd3327,2025,Manchester Nexus SCITT,2EU,10058966,The Blue Coat CofE School,137133,school,Alder Community High School,134283,Physical education
a4b9f64a-8071-4637-9d31-db6865404a05,2025,Manchester Nexus SCITT,2EU,10058966,The Blue Coat CofE School,137133,school,Alder Community High School,134283,Religious education
27fd3746-564a-42cd-90c6-3ecec825c44d,2025,Edge Hill University,E42,10007823,,,,Alder Grange School,119722,Mathematics
379b726b-754c-4ca2-8363-2dbfaa6089af,2025,Pioneers Partnership SCITT,1Z8,10058215,,,,Alder Grange School,119722,Spanish language
725f25eb-28e4-4abc-95fe-64ef4a759ded,2025,The University Of Manchester,M20,10007798,,,,Alder Grange School,119722,English
ba2f844d-9950-4509-a19e-d6e209821224,2025,University of Reading,R12,10007802,,,,Alder Grove Church of England Primary School,147862,Primary
80d22950-7a12-4fa6-930e-ee8b25e3be63,2025,Manchester Nexus SCITT,2EU,10058966,The Blue Coat CofE School,137133,school,Alderley Edge Community Primary School,111008,Primary
a4b97a6b-4ef1-484b-9dc9-ae0e4c964ea9,2025,The University Of Manchester,M20,10007798,,,,Alderley Edge School for Girls,111478,Biology
