id,start_academic_year,provider_name,provider_code,provider_ukprn,partner_name,partner_reference,partner_type,school_name,school_urn,subject_name
a1694f1f-fb33-4eff-b729-facfc24bb73e,2018,The University of Brighton,B72,10000886,,,,Forest Academy,140113,Mathematics
741102ac-aa10-458a-9d6b-6b631ab02ac6,2018,Nottingham Trent University,N91,10004797,,,,Foxwood Academy,138661,Primary
d2275783-4bd8-40c7-8f3d-980af9682db0,2018,University of Cumbria,C99,10007842,,,,"Fulwood, St Peter's Church of England Primary School and Nursery",119416,Primary
88ec233f-4768-4981-8984-59456a59bee0,2018,London South Bank University,L75,10004078,,,,George Carey Church of England Primary School,136431,Primary
12554bff-9c4e-4e06-a075-02114584f302,2018,University of Sussex,S90,10007806,,,,Georgian Gardens Community Primary School,125959,Primary
b6826501-ef74-4102-b3d0-e9c19d563d56,2018,Edge Hill University,E42,10007823,,,,Gilmour Primary School,150210,Primary
e30fcbcd-5ead-455c-896e-202204bf6e67,2018,Canterbury Christ Church University,C10,10001143,,,,Goat Lees Primary School,136251,Primary
6a6345f3-8550-4cfb-88d4-3646460ba834,2018,University of Sussex,S90,10007806,,,,Goring-By-Sea CofE (Aided) Primary School,126045,Primary
b26ec506-1917-47fd-b4d0-5a4ded0f4a01,2018,Birmingham City University,B25,10007140,,,,Grace Mary Primary School,103945,Primary
983b0da4-dfb2-41c9-aa35-1bc93ceacecb,2018,University of Derby,D39,10007851,,,,Grampian Primary Academy,138992,Primary
9a0bfde6-20a8-4b32-a12b-3c6d93a093ba,2018,University of Derby,D39,10007851,,,,Great Glen St Cuthbert's Church of England Primary School,120131,Primary
ccd4679f-3f12-42b9-a956-32316d448020,2018,Canterbury Christ Church University,C10,10001143,,,,Greatstone Primary School,118864,Primary
c27b0add-cb9a-4e62-a1ed-486017aa398d,2018,The Manchester Metropolitan University,M40,10004180,,,,Greave Primary School,106050,Primary
5b00d67a-74a2-4cf2-a688-26cf2a5d7d15,2018,Nottingham Trent University,N91,10004797,,,,Greenfields Community School,134842,Primary
d5b38a65-ba5d-4779-90f9-2f132d805101,2018,Edge Hill University,E42,10007823,,,,Greenhill Primary School,148096,Primary
e966e14e-dd64-4eee-b67c-aeb64c8da95f,2018,University of Derby,D39,10007851,,,,Griffe Field Primary School,146579,Primary
b7d684e2-f4d5-4055-8a54-b1ae173d2def,2018,University of Northumbria at Newcastle,N77,10001282,,,,Hadrian Park Primary School,132141,Primary
30c88b70-10ba-41b8-8e54-9776a11dce49,2018,Sheffield Hallam University,S21,10005790,,,,Hall Cross Academy,137842,Mathematics
16d9bd7d-c510-437e-ba2a-5dcef0c0a0b2,2018,Canterbury Christ Church University,C10,10001143,,,,Hampton Primary School,137961,Primary
5771efda-5d08-49cb-bdc1-a0b23cd4f608,2018,Canterbury Christ Church University,C10,10001143,,,,Harold Wood Primary School,102269,Primary
4e5e6521-08ae-4bb1-a6d0-bd27905525dc,2018,University of East London,E28,10007144,,,,Harris Academy Battersea,140985,Computing
89b1acbb-9bdf-4960-8bb1-221db8f5a865,2018,"University of the West of England, Bristol",B80,10007164,,,,Henbury Court Primary Academy,139116,Primary
b1b56ad1-10d0-497f-8075-0fde4ba9e50c,2018,University of Derby,D39,10007851,,,,Henhurst Ridge Primary Academy,143663,Primary
223c7f37-3878-46e4-ac50-f79ecbd90383,2018,Sheffield Hallam University,S21,10005790,,,,Herringthorpe Junior School,141788,Primary
719ed354-2a53-4c5b-81ca-fd0615f55cdb,2018,Nottingham Trent University,N91,10004797,,,,Heymann Primary and Nursery School,143296,Primary
f3730230-9f25-4ae5-a7f4-0a8bd8109782,2018,Nottingham Trent University,N91,10004797,,,,Highbank Primary and Nursery School,140017,Primary
be27ddd6-9be7-4bb4-9f11-621537ad726b,2018,The Manchester Metropolitan University,M40,10004180,,,,Highfield Primary School,105182,Mathematics
1044c71f-77c5-41bd-bb4a-8fb977d9fe06,2018,Canterbury Christ Church University,C10,10001143,,,,High Firs Primary School,118541,Primary
80fdef89-530c-42cf-88b7-ee32cf626cff,2018,The University of Brighton,B72,10000886,,,,High View Primary School,102971,Mathematics
0a7abb57-09ec-461f-9882-0140e1ac87ce,2018,Canterbury Christ Church University,C10,10001143,,,,Hilltop Junior School,145421,Primary
667940f8-b6a6-4795-95a0-b11292f9fc89,2018,Sheffield Hallam University,S21,10005790,,,,Hinde House 2-16 Academy,139856,Mathematics
6505d814-685d-44d8-9a35-92323b389627,2018,Plymouth Marjon University,P63,10037449,,,,Holbeton Primary School,146254,Primary
42ea2497-a212-4a42-8946-4d87b385ec87,2018,Canterbury Christ Church University,C10,10001143,,,,Holland Haven Primary School,115256,Primary
030633a7-8375-4ed0-af6e-887c827432f4,2018,University of Derby,D39,10007851,,,,Holly Hill Primary and Nursery School,122579,Primary
17a0a4c9-13d8-42f2-a2f6-acbcc1cb7b78,2018,University Of Plymouth,P60,10007801,,,,Holy Cross Catholic Primary School,140726,Primary
46a2aac1-1b86-4e2e-ac73-1849746f8e41,2018,Nottingham Trent University,N91,10004797,,,,Holy Cross Primary Catholic Voluntary Academy,138812,Primary
21c2bbdf-9ac4-49d1-9683-c253540eb9e8,2018,The Manchester Metropolitan University,M40,10004180,,,,Holy Souls Roman Catholic Primary School Blackburn,119517,Primary
755c444c-fc79-4980-a7db-e3fa3197aee0,2018,Canterbury Christ Church University,C10,10001143,,,,Hoo St Werburgh Primary School and the Marlborough,143262,Primary
f73c01da-40d3-41c4-9d94-1681487d0143,2018,Canterbury Christ Church University,C10,10001143,,,,Horndon-On-the-Hill CofE Primary School,146708,Primary
be7e8a5f-8cbd-4b26-b5cc-e88eb1c444de,2018,University of Sussex,S90,10007806,,,,Hove Park School and Sixth Form Centre,114607,Primary
77abd61d-7bad-4397-b050-07ef4a969c45,2018,University of Northumbria at Newcastle,N77,10001282,,,,Hudson Road Primary School,108772,Primary
b266c743-0217-445c-8824-b621f6a809eb,2018,University Of Plymouth,P60,10007801,,,,Hyde Park Infants' School,146673,Primary
63bd949a-5136-417a-b75a-e1b5fc48261e,2018,Canterbury Christ Church University,C10,10001143,,,,Hythe Bay CofE Primary School,131020,Primary
5baec52b-41dd-4b2a-b256-dde0ee8580ed,2018,Roehampton University,R48,10007776,,,,Immanuel and St Andrew Church of England Primary School,100633,Primary
6ca68b95-98dc-48f6-82e6-8fdc605b9d9a,2018,University of Hull,H72,10007149,,,,Inmans Primary School,117911,Primary
878242fc-7dd4-49d2-810e-1ceb96a3305a,2018,The Manchester Metropolitan University,M40,10004180,,,,Intack Primary School,119118,Primary
1d9e38a2-fe6c-4d70-a74e-5730a4e4d412,2018,University Of Plymouth,P60,10007801,,,,Ipplepen Primary School,113203,Primary
38b9e92f-7fcf-4aff-ab6d-8735abc4a602,2018,Edge Hill University,E42,10007823,,,,Jericho Primary School,112175,Primary
e45dbe36-5ac7-45ea-b316-e09d112078ea,2018,Nottingham Trent University,N91,10004797,,,,Jesse Gray Primary School,122597,Primary
a6727f6d-0eda-4eb1-acca-8a366c4abb00,2018,Canterbury Christ Church University,C10,10001143,,,,Kelvedon St Mary's Church of England Primary Academy,139360,Primary
acac228d-a22c-4c16-9706-08c40291e7fa,2018,Nottingham Trent University,N91,10004797,,,,Kings Cliffe Endowed Primary School,122012,Primary
93f8763b-f964-4850-8394-afbc8c6bb4a4,2018,Plymouth Marjon University,P63,10037449,,,,Kingskerswell Church of England Primary School,113398,Primary
82088c33-0bda-4678-976a-6d150f942142,2018,University of Northumbria at Newcastle,N77,10001282,,,,Kingston Park Primary School,143270,Primary
89332e89-d2c1-43bc-86fe-e4d6274bd860,2018,Nottingham Trent University,N91,10004797,,,,Kinoulton Primary School,122651,Primary
67b84abb-925e-44f2-8e16-ff503a30e6d7,2018,University of Northumbria at Newcastle,N77,10001282,,,,Knop Law Primary School,108450,Primary
fa5ecd85-ac4c-447c-879f-9a6b6f2f06b0,2018,Edge Hill University,E42,10007823,,,,Knowsley Village School,104423,Primary
de61ffdc-24cf-45d9-9629-9b0563754ef9,2018,The Manchester Metropolitan University,M40,10004180,,,,Knuzden St Oswald's CofE Voluntary Aided Primary School,119450,Primary
d334532c-506a-4bfb-ba60-000a1068b57d,2018,Sheffield Hallam University,S21,10005790,,,,Lacewood Primary School,106579,Primary
68b05190-2ecb-458b-8cf4-a54d267298c9,2018,Nottingham Trent University,N91,10004797,,,,Lady Bay Primary School,122596,Primary
bf791bff-45b7-4ebc-9e1e-9d883cc4c9f1,2018,Canterbury Christ Church University,C10,10001143,,,,"Lady Boswell's Church of England Voluntary Aided Primary School, Sevenoaks",118721,Primary
750b01f9-ef90-499a-9077-f96948921f41,2018,Canterbury Christ Church University,C10,10001143,,,,Laleham Gap School,134971,Primary
08fc801f-d170-40a4-8982-b8331c29964e,2018,University of Sunderland,S84,10007159,,,,Langley Park Primary School,148874,Primary
c3491e42-2783-4cdf-ba37-ecc0108c25d5,2018,Canterbury Christ Church University,C10,10001143,,,,Lansdowne Primary School,141548,Primary
deab6d8a-2d6a-47b8-baec-05a92d2d783a,2018,University of Derby,D39,10007851,,,,Leicester Islamic Academy,120335,Primary
69ed6776-f702-4962-97bd-44e93cd28f42,2018,Edge Hill University,E42,10007823,,,,Leigh St Peter's CofE Primary School,135841,Primary
e88c7a65-457c-4b87-9812-04851e69e033,2018,Sheffield Hallam University,S21,10005790,,,,Lift Firth Park,139334,Mathematics
a218c75d-e87b-44a8-9ef3-cc8008b65de3,2018,University of Hull,H72,10007149,,,,Lift Hall Road,138679,Primary
3efd8e5b-8d7b-4bd8-8219-e6babd06b827,2018,The University of Northampton,N38,10007138,,,,Little Houghton Church of England Primary,122025,Primary
b5dd7cb9-412b-41ba-9114-d6d37165ce3a,2018,Canterbury Christ Church University,C10,10001143,,,,Little Thurrock Primary School,147215,Primary
854fb5b2-5ac9-451e-a97d-1654b73bddab,2018,Leeds Beckett University,L27,10003861,,,,Liverpool College,139686,Primary
211a97ca-436a-452e-a2a6-826df675af82,2018,University of Hull,H72,10007149,,,,Lockington Church of England Voluntary Controlled Primary School,118001,Primary
b4d2b8f6-eb90-422a-9b43-a0286beea138,2018,University of Derby,D39,10007851,,,,Longford CofE Primary School,146461,Primary
376782d9-3fac-4186-8d51-91543caeef19,2018,Kingston University,K84,10003678,,,,Lorraine Infant School & Nursery,143989,Primary
d4b1d857-f317-42d3-85e2-7451a969e0f3,2018,Birmingham City University,B25,10007140,,,,Lozells Junior and Infant School and Nursery,103227,Primary
c5cf5dcd-c391-439b-b5e5-e364d7ce94b0,2018,University of Sussex,S90,10007806,,,,Lyminster Primary School,125927,Primary
219c3d31-40f0-4160-b11e-d34d98e2094b,2018,The Manchester Metropolitan University,M40,10004180,,,,Manor Green Primary Academy,142286,Mathematics
6c533898-15c2-42d0-90aa-9b21634d1371,2018,Birmingham City University,B25,10007140,,,,Manor Primary School,124079,Primary
4a0a41b2-3005-4cc8-9b77-0e13ecd23cb4,2018,Leeds Beckett University,L27,10003861,,,,Manor Wood Primary School,107913,Primary
04537c89-87da-4846-ac60-76012ad7df97,2018,Nottingham Trent University,N91,10004797,,,,Mapperley Plains Primary and Nursery School,122525,Primary
c7d4eac2-95ad-4b8b-92de-12be95d52a92,2018,Bradford College,B60,10000840,,,,Margaret McMillan Primary School,143568,Primary
ac23dec1-2892-410b-a7c8-bc3da12b69e6,2018,St Mary's University,S64,10007843,,,,Margaret Roper Catholic Primary School,101797,Primary
8bb002ef-fada-4185-bc39-42a51826e7cb,2018,University Of Plymouth,P60,10007801,,,,Mayflower Academy,139710,Primary
08c8bb39-d048-4b7f-934e-f61ecd6775c3,2018,Edge Hill University,E42,10007823,,,,Mendell Primary School,105017,Primary
abc66abd-f59c-47a4-9c65-3b3bd0a55d04,2018,Canterbury Christ Church University,C10,10001143,,,,Mereworth Community Primary School,118307,Primary
d2417c8a-859f-4286-81a8-269e095eb2c3,2018,The University of Brighton,B72,10000886,,,,Merstham Primary School,144697,Mathematics
7f027dc1-7fca-46a7-bc87-c7bb542e89c0,2018,Liverpool Hope University,L46,10003956,,,,Middlefield Community Primary School,104591,Primary
cfbd5214-c2b0-4a9b-9f68-266e52290927,2018,Nottingham Trent University,N91,10004797,,,,Middleton Primary and Nursery School,122427,Primary
4377b2e4-4af9-4b04-bdff-ed7d3280c412,2018,Edge Hill University,E42,10007823,,,,Monksdown Primary School,133331,Primary
4fa549fe-7110-4fe8-92f0-a09a887e3b35,2018,Roehampton University,R48,10007776,,,,Monteagle Primary School,130340,Primary
1bb2bb88-8a5a-4218-b0e4-a5b3a912322e,2018,Birmingham City University,B25,10007140,,,,Moorgate Primary Academy,140995,Primary
bf70bb59-dc3a-4f0f-8466-f2a8c23cbb78,2018,Edge Hill University,E42,10007823,,,,Moorgate Primary School,105171,Primary
4a54f9db-2cbe-46f2-bcb9-47948ee2031f,2018,University of Sussex,S90,10007806,,,,Moulsecoomb Primary School,132028,Primary
31f751e1-7222-4f35-8625-8f5f6795198b,2018,University of Cumbria,C99,10007842,,,,Mulgrave Primary School,100163,Primary
